underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-02-10 16:00:00,21.4507,20.8893,21.2212,22.2234,22.8659,23.4218,13,2020-02-14,22.8689,2020-02-21,19.8991,2020-02-28,19.8912,2020-03-06,21.3876,2020-03-13,21.2933,2020-03-20,20.8923,2020-03-27,20.9121,2020-04-17,20.8565,2020-06-19,22.5121,2020-09-18,22.6085,2021-01-15,23.3117,2021-06-18,23.4179,2022-01-21,23.5762
