underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-04-22 16:00:00,42.8213,38.7908,38.2435,37.4984,36.2919,33.2114,12,2020-04-24,39.9595,2020-05-01,57.9458,2020-05-08,48.5779,2020-05-15,44.5456,2020-05-22,42.8149,2020-05-29,40.7222,2020-06-19,38.8142,2020-09-18,36.8136,2020-12-18,35.3841,2021-01-15,34.7697,2021-06-18,32.4984,2022-01-21,30.8796
