underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-01-13 16:00:00,23.3556,20.1548,20.1008,20.4657,21.4489,22.3720,12,2020-01-17,16.6715,2020-01-24,15.6873,2020-01-31,16.3413,2020-02-07,23.4895,2020-02-14,22.5877,2020-02-21,21.4032,2020-02-28,20.7711,2020-03-20,20.0815,2020-06-19,21.1266,2021-01-15,22.3924,2021-06-18,23.0297,2022-01-21,23.7546
