underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-04-06 16:00:00,40.3120,36.1282,34.8049,33.8584,32.5853,30.9571,12,2020-04-09,39.9354,2020-04-17,35.9240,2020-04-24,35.0500,2020-05-01,40.2451,2020-05-08,39.8540,2020-05-15,39.2836,2020-05-22,38.0143,2020-06-19,35.3878,2020-09-18,32.8230,2021-01-15,31.7048,2021-06-18,30.0778,2022-01-21,28.6539
