underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-02-04 16:00:00,20.8401,20.6038,21.0313,21.8300,22.7159,23.2897,13,2020-02-07,22.0733,2020-02-14,20.8090,2020-02-21,19.7758,2020-02-28,19.8521,2020-03-06,20.9406,2020-03-13,20.6971,2020-03-20,20.5654,2020-04-17,20.7150,2020-06-19,22.2190,2020-09-18,22.7698,2021-01-15,23.2365,2021-06-18,23.5255,2022-01-21,23.6722
