underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-01-14 16:00:00,22.1513,19.9748,19.6970,20.1793,21.6458,22.6272,12,2020-01-17,15.9381,2020-01-24,14.5790,2020-01-31,15.2441,2020-02-07,23.0975,2020-02-14,21.7046,2020-02-21,20.7361,2020-02-28,20.4859,2020-03-20,19.8371,2020-06-19,21.1481,2021-01-15,22.6360,2021-06-18,23.2522,2022-01-21,23.7711
