underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-02-26 16:00:00,29.1944,27.3654,28.2520,26.2924,25.5955,25.3239,13,2020-02-28,41.3545,2020-03-06,34.8426,2020-03-13,31.6279,2020-03-20,30.1323,2020-03-27,29.1920,2020-04-03,28.4932,2020-04-17,27.3080,2020-05-15,28.3712,2020-06-19,26.6534,2020-09-18,25.9531,2021-01-15,25.5369,2021-06-18,25.1569,2022-01-21,24.8151
