underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-02-18 16:00:00,18.5242,19.1000,20.2928,21.5991,22.3435,22.8142,13,2020-02-21,17.6132,2020-02-28,17.7707,2020-03-06,18.7858,2020-03-13,18.7410,2020-03-20,18.5065,2020-03-27,18.5701,2020-04-03,18.7504,2020-04-17,19.0737,2020-06-19,21.6678,2020-09-18,22.2147,2021-01-15,22.6718,2021-06-18,23.1604,2022-01-21,23.4787
