underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-03-24 16:00:00,49.8084,43.7459,39.8564,37.7315,34.5978,30.0480,12,2020-03-27,75.1994,2020-04-03,63.2141,2020-04-09,57.6836,2020-04-17,52.2253,2020-04-24,49.6398,2020-05-01,49.6822,2020-05-15,45.9934,2020-06-19,40.0951,2020-09-18,34.6856,2021-01-15,30.8200,2021-06-18,29.7320,2022-01-21,28.6917
