underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-06-12 16:00:00,30.7808,35.7967,32.8017,33.3596,32.7827,31.3106,15,2020-06-12,199.8384,2020-06-19,29.4005,2020-06-26,29.5928,2020-07-02,30.9449,2020-07-10,30.6866,2020-07-17,31.2656,2020-07-24,31.9233,2020-07-31,34.8190,2020-08-21,34.0574,2020-09-18,32.9466,2020-11-20,33.2938,2020-12-18,32.5662,2021-01-15,32.3447,2021-06-18,31.2262,2022-01-21,30.6553
