underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-04-23 16:00:00,40.7403,37.2066,36.1720,36.0379,35.8431,32.8294,13,2020-04-24,36.6152,2020-05-01,56.0692,2020-05-08,46.9468,2020-05-15,43.0165,2020-05-22,41.0312,2020-05-29,39.3218,2020-06-05,38.4615,2020-06-19,37.3853,2020-09-18,36.1063,2020-12-18,34.7385,2021-01-15,34.2281,2021-06-18,32.1020,2022-01-21,30.6177
