underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-01-29 16:00:00,25.0438,22.4413,21.5804,21.9668,22.6764,23.0925,13,2020-01-31,19.9459,2020-02-07,37.6034,2020-02-14,30.4032,2020-02-21,26.6722,2020-02-28,25.0407,2020-03-06,24.2547,2020-03-20,23.0427,2020-04-17,21.7020,2020-06-19,22.4326,2020-09-18,22.4376,2021-01-15,23.0522,2021-06-18,23.0993,2022-01-21,23.4604
