underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-02-21 16:00:00,21.4402,21.1155,21.5516,22.6113,23.0780,23.6469,13,2020-02-21,27.7627,2020-02-28,21.6708,2020-03-06,23.1650,2020-03-13,22.1950,2020-03-20,21.4483,2020-03-27,21.6404,2020-04-03,21.6120,2020-04-17,21.1875,2020-06-19,22.5829,2020-09-18,22.9328,2021-01-15,23.5412,2021-06-18,23.4604,2022-01-21,23.5497
