underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-04-16 16:00:00,42.7989,37.7039,36.7974,35.6474,33.7437,31.4553,12,2020-04-17,43.1161,2020-04-24,41.5151,2020-05-01,47.0204,2020-05-08,45.2615,2020-05-15,43.0042,2020-05-22,41.5573,2020-05-29,39.6464,2020-06-19,37.5979,2020-09-18,34.3837,2021-01-15,32.5853,2021-06-18,30.4861,2022-01-21,28.9833
