underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-04-14 16:00:00,38.4226,33.9867,32.7776,31.9573,30.8470,28.8835,12,2020-04-17,40.7051,2020-04-24,37.7976,2020-05-01,41.6659,2020-05-08,39.2939,2020-05-15,38.3315,2020-05-22,36.7919,2020-05-29,35.4257,2020-06-19,33.6942,2020-09-18,31.2362,2021-01-15,29.5377,2021-06-18,28.5420,2022-01-21,27.8000
