underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-12-28 16:00:00,26.4662,30.1163,31.0679,31.5376,30.4952,30.3262,16,2020-12-31,21.8770,2021-01-08,25.4252,2021-01-15,25.6699,2021-01-22,25.7047,2021-01-29,27.3592,2021-02-05,32.2705,2021-02-19,31.3785,2021-03-19,30.5556,2021-06-18,30.5513,2021-07-16,30.5582,2021-08-20,30.7364,2021-09-17,30.3955,2021-10-15,30.3634,2022-01-21,30.2762,2022-06-17,30.3253,2023-01-20,30.2615
