underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-01-08 16:00:00,22.3701,21.0233,20.4951,20.7619,22.0531,23.0353,12,2020-01-10,15.3371,2020-01-17,15.0895,2020-01-24,16.9171,2020-01-31,16.7712,2020-02-07,22.3808,2020-02-14,22.1148,2020-02-21,21.4985,2020-03-20,20.7012,2020-06-19,21.7186,2021-01-15,23.0554,2021-06-18,23.7217,2022-01-21,24.1383
