underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-02-06 16:00:00,19.9583,19.6316,20.8295,21.6889,22.4549,23.1422,14,2020-02-07,22.7070,2020-02-14,19.4168,2020-02-21,18.3006,2020-02-28,18.7201,2020-03-06,19.9056,2020-03-13,19.7643,2020-03-20,19.7716,2020-03-27,19.5856,2020-04-17,20.0731,2020-06-19,21.9662,2020-09-18,22.6147,2021-01-15,23.0887,2021-06-18,23.3869,2022-01-21,23.4398
