underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-11-12 16:00:00,28.0400,29.3237,31.4931,31.3904,31.3184,30.8400,19,2020-11-13,27.7333,2020-11-20,26.7678,2020-11-27,26.2573,2020-12-04,27.2968,2020-12-11,27.9335,2020-12-18,28.6023,2020-12-24,28.2883,2020-12-31,28.2688,2021-01-15,29.8004,2021-02-19,31.6131,2021-03-19,31.2807,2021-06-18,31.3514,2021-07-16,31.0435,2021-08-20,31.1619,2021-09-17,30.9342,2021-10-15,30.8381,2022-01-21,30.9063,2022-06-17,30.5575,2023-01-20,30.2793
