underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-10-23 16:00:00,38.1507,36.6046,35.7730,36.2170,35.2718,33.5526,19,2020-10-23,14.9730,2020-10-30,47.4508,2020-11-06,44.1217,2020-11-13,40.7605,2020-11-20,38.6181,2020-11-27,37.3051,2020-12-04,37.1717,2020-12-18,36.7902,2021-01-15,35.7789,2021-02-19,36.2165,2021-03-19,35.7086,2021-06-18,34.9465,2021-07-16,34.5418,2021-08-20,34.3037,2021-09-17,33.8605,2021-10-15,33.5768,2022-01-21,32.8320,2022-06-17,32.5724,2023-01-20,32.2824
