underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-04-08 16:00:00,39.4496,35.9616,33.0605,32.0321,32.0447,29.9181,12,2020-04-09,39.8085,2020-04-17,35.7963,2020-04-24,35.3323,2020-05-01,39.7422,2020-05-08,39.4448,2020-05-15,38.2074,2020-05-22,37.6209,2020-06-19,34.5566,2020-09-18,32.0595,2021-01-15,30.6866,2021-06-18,29.5225,2022-01-21,28.2635
