underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-06-24 16:00:00,31.8818,32.3912,31.7580,32.0347,30.9874,30.3456,13,2020-06-26,29.4209,2020-07-02,31.1377,2020-07-10,29.8031,2020-07-17,30.2499,2020-07-24,31.8896,2020-07-31,34.8528,2020-08-21,32.7723,2020-09-18,31.6356,2020-11-20,31.6052,2020-12-18,31.0375,2021-01-15,30.6757,2021-06-18,30.3454,2022-01-21,29.8893
