underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-11-13 16:00:00,27.4491,28.9208,30.4588,30.6964,30.7818,30.6260,19,2020-11-13,20.9324,2020-11-20,26.4048,2020-11-27,25.7521,2020-12-04,26.6611,2020-12-11,27.3102,2020-12-18,27.5979,2020-12-24,27.2262,2020-12-31,27.9500,2021-01-15,29.0699,2021-02-19,30.7042,2021-03-19,30.6334,2021-06-18,30.8680,2021-07-16,30.6434,2021-08-20,30.7572,2021-09-17,30.6255,2021-10-15,30.6279,2022-01-21,30.4223,2022-06-17,30.2043,2023-01-20,29.8283
