underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-04-30 16:00:00,28.6991,28.4342,28.6383,29.5594,30.7605,29.7777,13,2020-05-01,32.2507,2020-05-08,29.7290,2020-05-15,28.9292,2020-05-22,29.0051,2020-05-29,28.7421,2020-06-05,28.5970,2020-06-12,28.7999,2020-06-19,28.6604,2020-09-18,30.2107,2020-12-18,30.5172,2021-01-15,30.2159,2021-06-18,29.7480,2022-01-21,29.1369
