underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-03-26 16:00:00,49.7738,44.6970,40.0063,37.0738,34.2551,31.2116,13,2020-03-27,65.0976,2020-04-03,61.1098,2020-04-09,57.1554,2020-04-17,52.6807,2020-04-24,49.8261,2020-05-01,50.3092,2020-05-08,48.5765,2020-05-15,46.7725,2020-06-19,40.6461,2020-09-18,34.3796,2021-01-15,31.8607,2021-06-18,30.6953,2022-01-21,29.8999
