underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-05-20 16:00:00,25.7915,26.9600,29.4716,29.2241,30.5548,30.1133,14,2020-05-22,27.6832,2020-05-29,25.3371,2020-06-05,25.1760,2020-06-12,26.0489,2020-06-19,25.7919,2020-06-26,26.6164,2020-07-17,26.9244,2020-08-21,29.6353,2020-09-18,29.1993,2020-11-20,30.6266,2020-12-18,30.5499,2021-01-15,30.4107,2021-06-18,30.0422,2022-01-21,29.5901
