underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-03-20 16:00:00,59.6777,56.2831,50.9689,47.4564,43.5458,36.3855,13,2020-03-20,123.0384,2020-03-27,82.4475,2020-04-03,72.1033,2020-04-09,66.6710,2020-04-17,60.2554,2020-04-24,59.5640,2020-05-01,59.5782,2020-05-15,57.1419,2020-06-19,50.8222,2020-09-18,43.4422,2021-01-15,37.9161,2021-06-18,35.0940,2022-01-21,32.4423
