underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-08-05 16:00:00,25.8270,27.3038,30.5111,32.2580,31.7665,31.9204,16,2020-08-07,20.6828,2020-08-14,23.3197,2020-08-21,23.9972,2020-08-28,25.5917,2020-09-04,25.8271,2020-09-11,26.1051,2020-09-18,26.4389,2020-10-16,28.3216,2020-11-20,32.0956,2020-12-18,31.8877,2021-01-15,31.7309,2021-03-19,31.8220,2021-06-18,31.9188,2021-07-16,31.9289,2022-01-21,31.2620,2022-06-17,30.3861
