underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-03-09 16:00:00,54.8310,48.7590,44.7820,41.3938,37.9437,32.8398,13,2020-03-13,72.4440,2020-03-20,64.4204,2020-03-27,60.0072,2020-04-03,57.0585,2020-04-09,54.4033,2020-04-17,51.9987,2020-04-24,50.6966,2020-05-15,47.8769,2020-06-19,43.2528,2020-09-18,37.4750,2021-01-15,33.8141,2021-06-18,31.4887,2022-01-21,30.1534
