underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-07-15 16:00:00,41.0632,35.5836,33.5252,34.8129,33.1850,31.5815,15,2020-07-17,32.0515,2020-07-24,36.7373,2020-07-31,47.8133,2020-08-07,43.7380,2020-08-14,41.0571,2020-08-21,38.6466,2020-08-28,37.8319,2020-09-18,34.8195,2020-10-16,33.5908,2020-11-20,34.9539,2020-12-18,33.8494,2021-01-15,33.1203,2021-06-18,31.7012,2022-01-21,30.6276,2022-06-17,29.8633
