underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-04-01 16:00:00,54.2105,47.7613,43.0418,40.3582,37.9809,33.1349,12,2020-04-03,58.0848,2020-04-09,59.1247,2020-04-17,53.3348,2020-04-24,52.5589,2020-05-01,54.2117,2020-05-08,52.9796,2020-05-15,51.2128,2020-06-19,44.5000,2020-09-18,38.2959,2021-01-15,34.5728,2021-06-18,32.0823,2022-01-21,30.2810
