underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-10-02 16:00:00,38.8817,39.3911,37.6455,37.3467,36.1663,33.5486,19,2020-10-02,196.6278,2020-10-09,29.5193,2020-10-16,31.5769,2020-10-23,32.2659,2020-10-30,37.7052,2020-11-06,40.1897,2020-11-13,39.8050,2020-11-20,39.7408,2020-12-18,38.1884,2021-01-15,37.4313,2021-02-19,37.1352,2021-03-19,36.4287,2021-06-18,35.0983,2021-07-16,34.5583,2021-08-20,34.2291,2021-09-17,33.7256,2022-01-21,32.6678,2022-06-17,32.5352,2023-01-20,32.6824
