underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-03-19 16:00:00,64.0374,59.9233,54.5868,51.0126,45.9627,38.4316,13,2020-03-20,93.8958,2020-03-27,78.2734,2020-04-03,71.2365,2020-04-09,67.9710,2020-04-17,64.3939,2020-04-24,62.7210,2020-05-01,63.1718,2020-05-15,60.6767,2020-06-19,54.3175,2020-09-18,45.7595,2021-01-15,40.0314,2021-06-18,36.6601,2022-01-21,34.1944
