underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-01-03 16:00:00,18.9242,19.8944,19.9146,20.3961,21.6380,22.5872,13,2020-01-03,0.0000,2020-01-10,15.7548,2020-01-17,15.8717,2020-01-24,16.4878,2020-01-31,17.7749,2020-02-07,21.7579,2020-02-14,20.9774,2020-02-21,20.2255,2020-03-20,19.8163,2020-06-19,21.4221,2021-01-15,22.6084,2021-06-18,23.1906,2022-01-21,23.7257
