underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-06-08 16:00:00,24.6293,27.4123,27.3769,27.3253,28.3045,28.3604,14,2020-06-12,28.2210,2020-06-19,25.9928,2020-06-26,24.8392,2020-07-02,24.9184,2020-07-10,24.4168,2020-07-17,24.0052,2020-07-24,25.4069,2020-08-21,27.7017,2020-09-18,27.1621,2020-11-20,28.4120,2020-12-18,28.1524,2021-01-15,28.2575,2021-06-18,28.3275,2022-01-21,28.3597
