underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
GOOG,2020-04-17 16:00:00,40.5997,36.4583,35.5184,34.6687,33.2933,30.8965,12,2020-04-17,0.0000,2020-04-24,36.2098,2020-05-01,46.6025,2020-05-08,43.2994,2020-05-15,41.0055,2020-05-22,39.4434,2020-05-29,38.0046,2020-06-19,36.3577,2020-09-18,33.8317,2021-01-15,31.8809,2021-06-18,30.2615,2022-01-21,28.8808
