underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
AAPL,2020-01-09 16:00:00,31.1808,27.7372,26.2893,26.0563,26.0673,26.9424,18,2020-01-10,26.4771,2020-01-17,24.7357,2020-01-24,24.6864,2020-01-31,33.0648,2020-02-07,31.5497,2020-02-14,30.2198,2020-02-21,29.0283,2020-02-28,28.3746,2020-03-20,27.0942,2020-04-17,26.0841,2020-06-19,26.3739,2020-07-17,25.8933,2020-09-18,26.4534,2021-01-15,26.9292,2021-06-18,26.7652,2021-09-17,26.5520,2022-01-21,26.7985,2022-06-17,25.9124
AMZN,2020-01-09 16:00:00,27.7316,25.0043,24.2689,24.5299,25.1112,26.3462,16,2020-01-10,20.3976,2020-01-17,20.3416,2020-01-24,21.3994,2020-01-31,29.1943,2020-02-07,28.0522,2020-02-14,26.8287,2020-02-21,25.7953,2020-02-28,25.3629,2020-03-20,24.6332,2020-04-17,24.2448,2020-06-19,25.2468,2020-07-17,25.0110,2020-09-18,25.5370,2021-01-15,26.3880,2021-06-18,26.7566,2022-01-21,27.1284
FB,2020-01-09 16:00:00,30.7586,27.2996,26.1760,26.3587,27.7173,28.3035,15,2020-01-10,21.7660,2020-01-17,21.3102,2020-01-24,20.5723,2020-01-31,33.5608,2020-02-07,31.2828,2020-02-14,29.7886,2020-02-21,28.5919,2020-02-28,27.9254,2020-03-20,26.7030,2020-06-19,27.4088,2020-09-18,27.9377,2021-01-15,28.4304,2021-03-19,29.1853,2021-06-18,29.2107,2022-01-21,29.5734
NFLX,2020-01-09 16:00:00,43.5959,36.7536,37.2574,38.8993,35.4790,36.9617,14,2020-01-10,30.6793,2020-01-17,30.1812,2020-01-24,53.4040,2020-01-31,47.1376,2020-02-07,43.8350,2020-02-14,41.4273,2020-02-21,39.3658,2020-02-28,38.1645,2020-03-20,35.9179,2020-04-17,38.2140,2020-06-19,36.4902,2021-01-15,37.2177,2021-06-18,37.5388,2022-01-21,37.2332
