underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
AAPL,2020-12-03 16:00:00,30.6488,34.4803,36.6216,35.8213,36.2038,35.9664,18,2020-12-04,27.5507,2020-12-11,29.1197,2020-12-18,30.2113,2020-12-24,30.1520,2020-12-31,30.1744,2021-01-08,32.5283,2021-01-15,33.0720,2021-01-22,33.4379,2021-02-19,36.3784,2021-03-19,36.1450,2021-04-16,35.7312,2021-06-18,36.2242,2021-07-16,35.8050,2021-09-17,35.8047,2022-01-21,35.9134,2022-06-17,35.6136,2022-09-16,35.3346,2023-01-20,35.1833
AMZN,2020-12-03 16:00:00,30.7596,34.1976,36.3024,35.1273,35.6711,35.2918,20,2020-12-04,25.6322,2020-12-11,29.1505,2020-12-18,31.1893,2020-12-24,30.3387,2020-12-31,30.3704,2021-01-08,32.0645,2021-01-15,32.3683,2021-01-22,32.8963,2021-02-19,36.2368,2021-03-19,35.5215,2021-04-16,35.0887,2021-06-18,35.7052,2021-07-16,35.4437,2021-08-20,35.8265,2021-09-17,35.3902,2021-10-15,35.1008,2021-11-19,35.2811,2022-01-21,34.9299,2022-06-17,35.1831,2023-01-20,35.1062
FB,2020-12-03 16:00:00,33.8225,35.1169,38.3965,36.5944,37.1189,36.5911,17,2020-12-04,35.6361,2020-12-11,33.5434,2020-12-18,34.7005,2020-12-24,34.3503,2020-12-31,33.6627,2021-01-08,34.7380,2021-01-15,34.7687,2021-01-22,34.3290,2021-02-19,38.1083,2021-03-19,37.2922,2021-06-18,37.1207,2021-07-16,36.3467,2021-09-17,36.5203,2022-01-21,36.3104,2022-06-17,36.6605,2022-09-16,36.8606,2023-01-20,36.7326
NFLX,2020-12-03 16:00:00,34.3957,46.8231,39.4891,40.1042,39.5380,39.3390,17,2020-12-04,36.3550,2020-12-11,34.8405,2020-12-18,35.5423,2020-12-24,34.8204,2020-12-31,34.1540,2021-01-08,35.7072,2021-01-15,37.6969,2021-01-22,43.5319,2021-02-19,41.5089,2021-03-19,39.7184,2021-06-18,39.5068,2021-07-16,39.9672,2021-09-17,39.4625,2022-01-21,39.4490,2022-03-18,39.1344,2022-06-17,39.0821,2023-01-20,39.6906
