underlying_symbol,quote_datetime,iv30,iv60,iv90,iv120,iv180,iv360,number_of_expiry_ivs,{expiry_iv_date,expiry_iv_value}[number_of_expiry_ivs]
AAPL,2020-12-02 16:00:00,32.2872,35.8354,37.4783,36.5318,36.7548,36.1411,17,2020-12-04,30.7105,2020-12-11,31.7952,2020-12-18,32.5758,2020-12-24,32.3258,2020-12-31,32.1349,2021-01-08,34.0433,2021-01-15,34.6061,2021-02-19,37.3950,2021-03-19,36.8840,2021-04-16,36.3884,2021-06-18,36.7236,2021-07-16,36.1792,2021-09-17,36.0276,2022-01-21,36.0798,2022-06-17,35.7545,2022-09-16,35.4549,2023-01-20,35.2943
AMZN,2020-12-02 16:00:00,31.0559,34.1715,36.5626,35.3300,35.7067,35.5070,19,2020-12-04,29.7764,2020-12-11,31.0646,2020-12-18,31.8158,2020-12-24,31.1621,2020-12-31,30.9039,2021-01-08,32.6687,2021-01-15,32.9056,2021-02-19,36.3950,2021-03-19,35.7802,2021-04-16,35.1693,2021-06-18,35.7597,2021-07-16,35.4573,2021-08-20,35.9063,2021-09-17,35.4982,2021-10-15,35.1857,2021-11-19,35.4838,2022-01-21,35.0218,2022-06-17,35.3645,2023-01-20,35.2139
FB,2020-12-02 16:00:00,34.5397,37.0264,38.7014,37.3489,37.3429,36.5805,16,2020-12-04,38.9996,2020-12-11,34.8847,2020-12-18,35.7143,2020-12-24,35.2440,2020-12-31,34.5056,2021-01-08,35.4272,2021-01-15,35.7454,2021-02-19,38.7081,2021-03-19,37.8452,2021-06-18,37.3056,2021-07-16,36.8018,2021-09-17,36.8479,2022-01-21,36.2510,2022-06-17,37.0025,2022-09-16,36.9760,2023-01-20,37.0062
NFLX,2020-12-02 16:00:00,35.9825,41.2162,41.5089,39.5415,39.5060,39.6575,16,2020-12-04,36.5804,2020-12-11,37.2457,2020-12-18,37.6503,2020-12-24,36.1633,2020-12-31,35.9240,2021-01-08,36.7726,2021-01-15,38.4215,2021-02-19,42.0098,2021-03-19,40.2463,2021-06-18,39.9027,2021-07-16,40.2689,2021-09-17,39.6669,2022-01-21,39.7134,2022-03-18,39.1749,2022-06-17,39.0349,2023-01-20,39.7836
